,Item_Weight,Item_Type,Item_Price,Outlet_Size,Item_Sold
1694,16.75,Snack Foods,155.16299999999995,High,2972.797
1695,12.5,Breads,197.2742,High,2587.9646
1696,12.6,Dairy,253.0356,,254.3356
1697,12.35,Household,117.6124,High,3910.9092
1698,13.35,Baking Goods,93.0804,,2113.2492
1699,,Baking Goods,165.65,Small,665.8
1700,,Fruits and Vegetables,223.4772,Medium,7116.0704
1701,,Hard Drinks,129.3336,Small,127.8336
1702,6.63,Baking Goods,166.85,High,5326.4
1703,6.61,Snack Foods,188.4898,Medium,4677.245
1704,19.6,Snack Foods,166.8816,Small,1845.5976
1705,13.6,Dairy,234.53,,6524.84
1706,,Snack Foods,252.5724,Medium,3271.7412
1707,19.25,Meat,197.511,,982.055
1708,,Soft Drinks,86.7882,Small,85.8882
1709,20.0,Baking Goods,168.7132,,6426.3016
1710,,Canned,217.0824,Medium,6769.8544
1711,20.75,Snack Foods,161.0578,,481.3734
1712,7.235,Snack Foods,114.8834,Medium,3340.3186
1713,,Health and Hygiene,36.6874,Medium,1058.622
1714,6.78,Fruits and Vegetables,187.724,Medium,1491.392
1715,7.3,Frozen Foods,146.3076,,886.8456
1716,12.3,Household,188.753,High,3795.06
1717,16.85,Snack Foods,145.276,Medium,2490.092
1718,14.65,Snack Foods,49.8666,Medium,563.9326
1719,15.6,Snack Foods,123.7704,Small,3129.26
1720,17.35,Household,176.2712,Medium,1230.3984
1721,16.0,Dairy,141.3154,Medium,3261.7542
1722,17.0,Fruits and Vegetables,170.9106,Medium,1197.7742
1723,11.5,Frozen Foods,100.5358,,2111.2518
1724,5.695,Breads,256.5988,Small,2055.9904
1725,15.2,Soft Drinks,36.0848,Small,1193.1136
1726,9.1,Baking Goods,126.5362,High,1761.7068
1727,16.85,Snack Foods,146.076,,2636.5679999999998
1728,11.15,Others,65.9142,,790.9704
1729,17.0,Frozen Foods,247.4434,High,2980.1208
1730,7.47,Frozen Foods,215.2218,,3419.5488
1731,20.7,Fruits and Vegetables,37.3506,Small,834.9132
1732,15.6,Snack Foods,173.2764,Small,3779.0808
1733,17.7,Meat,100.7674,,814.9392
1734,13.0,Household,60.0194,Medium,1114.5492
1735,14.0,Dairy,146.3786,,866.8716
1736,18.85,Dairy,119.044,Small,2396.88
1737,15.7,Soft Drinks,182.4634,Small,1999.3974
1738,15.85,Household,44.0112,Small,468.7232
1739,6.175,Meat,94.3752,Small,1342.2528
1740,,Canned,216.4824,Small,218.3824
1741,16.0,Meat,48.3718,Small,614.5334
1742,13.15,Household,158.1604,,1426.1436
1743,16.5,Fruits and Vegetables,102.7332,,1537.9979999999998
1744,14.65,Others,57.0614,,939.4438
1745,13.5,Snack Foods,261.491,High,3418.883
1746,10.1,Canned,50.6008,Medium,404.8064
1747,11.85,Baking Goods,51.4666,,974.0654
1748,9.285,Snack Foods,161.0578,,2406.867
1749,12.8,Meat,223.5404,Small,5626.01
1750,6.235,Household,260.8962,Medium,5956.9126
1751,12.15,Frozen Foods,246.846,,6404.996
1752,,Health and Hygiene,44.077,Small,216.385
1753,12.35,Baking Goods,78.2328,Medium,1158.492
1754,9.195,Fruits and Vegetables,101.0016,,202.4032
1755,16.2,Fruits and Vegetables,260.3278,Medium,2342.9502
1756,7.285,Household,174.6054,,2976.7918
1757,7.05,Breads,224.7088,Small,3131.9232
1758,,Frozen Foods,109.9254,Small,108.5254
1759,14.5,Breads,262.3594,Small,4448.2098
1760,13.35,Dairy,75.7012,,1442.1228
1761,11.5,Fruits and Vegetables,128.4652,Medium,2841.6344
1762,12.1,Hard Drinks,180.666,Medium,2876.256
1763,11.8,Snack Foods,124.5704,Medium,1001.3632
1764,7.05,Snack Foods,107.4912,Medium,982.7208
1765,,Seafood,195.7768,Medium,3547.3824
1766,18.75,Household,207.0954,Small,3125.9309999999996
1767,19.25,Meat,196.311,,3142.5759999999996
1768,16.2,Canned,100.57,High,1398.18
1769,8.31,Snack Foods,176.0028,Medium,4427.57
1770,13.1,Dairy,73.8354,,1956.1204
1771,13.5,Fruits and Vegetables,180.5976,Small,3078.6592
1772,11.15,Snack Foods,169.679,Small,1018.674
1773,7.5,Household,56.2588,Medium,687.1056
1774,,Hard Drinks,156.5946,Medium,3787.0704
1775,15.6,Snack Foods,169.9764,Medium,2748.4224
1776,,Snack Foods,111.1912,Small,109.1912
1777,6.78,Fruits and Vegetables,186.524,,2609.936
1778,16.0,Snack Foods,141.1496,Small,4516.7872
1779,,Canned,89.1172,Medium,2319.6472
1780,10.5,Hard Drinks,159.6946,Medium,3629.2758
1781,17.1,Frozen Foods,148.8392,Medium,2087.9488
1782,7.535,Soft Drinks,121.644,,1557.9720000000002
1783,15.1,Frozen Foods,146.6076,Small,2364.9216
1784,15.1,Frozen Foods,149.0076,,4138.6128
1785,10.0,Canned,264.7226,Medium,3171.8712
1786,20.85,Starchy Foods,224.0746,,2243.746
1787,16.7,Fruits and Vegetables,182.1976,Small,724.3904
1788,8.315,Baking Goods,143.6444,,145.1444
1789,,Snack Foods,173.8054,Small,175.1054
1790,16.75,Fruits and Vegetables,258.4988,Small,4111.9808
1791,,Baking Goods,98.8384,Small,492.69199999999995
1792,12.5,Household,42.9112,Medium,1022.6688
1793,6.8,Baking Goods,49.9034,Small,194.4136
1794,7.3,Frozen Foods,149.8076,High,2808.3444
1795,15.85,Household,42.5112,Medium,852.2239999999999
1796,12.1,Soft Drinks,56.5614,Small,828.921
1797,9.195,Meat,107.6596,,323.5788
1798,7.59,Fruits and Vegetables,174.708,High,2942.836
1799,12.15,Starchy Foods,34.5532,High,359.532
1800,19.75,Frozen Foods,179.766,,719.064
1801,18.85,Health and Hygiene,130.2626,Small,2360.9268
1802,12.15,Frozen Foods,211.2928,High,2735.1064
1803,13.1,Fruits and Vegetables,174.2054,Small,3677.2134
1804,,Snack Foods,146.7076,Medium,3842.9976
1805,,Fruits and Vegetables,100.77,Small,199.74
1806,7.895,Breakfast,58.5588,High,171.7764
1807,,Snack Foods,118.9098,Small,120.5098
1808,16.75,Snack Foods,38.9822,Medium,628.5152
1809,16.35,Household,198.211,Small,2946.165
1810,8.21,Hard Drinks,149.5392,Small,1789.6704
1811,15.85,Soft Drinks,58.3904,,468.7232
1812,16.2,Canned,100.47,Medium,1597.92
1813,17.5,Frozen Foods,264.491,Small,3681.8740000000003
1814,,Baking Goods,107.4622,Small,317.5866
1815,13.65,Frozen Foods,198.1426,Small,1977.4260000000002
1816,11.35,Dairy,88.9856,,1230.3984
1817,10.8,Dairy,191.1504,Small,4410.2592
1818,7.47,Frozen Foods,211.8218,High,1496.0526
1819,19.85,Fruits and Vegetables,126.402,Small,1012.0160000000001
1820,8.39,Frozen Foods,113.6176,,2862.94
1821,10.8,Snack Foods,239.2222,Medium,6692.6216
1822,15.0,Health and Hygiene,140.2838,Small,1404.838
1823,17.35,Household,176.7712,,2812.3392
1824,14.1,Snack Foods,198.8084,,992.0419999999999
1825,19.2,Starchy Foods,226.6062,,5191.2426
1826,15.6,Frozen Foods,78.067,Medium,1148.505
1827,,Snack Foods,124.1072,Small,245.0144
1828,20.5,Others,154.134,,2909.546
1829,,Snack Foods,122.3072,Small,122.5072
1830,10.6,Breads,41.4454,Small,1468.089
1831,15.1,Fruits and Vegetables,143.3786,Small,1733.7432
1832,7.035,Frozen Foods,264.691,Medium,5785.802
1833,16.0,Dairy,142.4154,,1985.4156
1834,13.65,Frozen Foods,262.6936,Small,4175.8976
1835,18.85,Household,246.7144,High,6615.3888
1836,6.115,Soft Drinks,190.353,Small,569.259
1837,8.96,Fruits and Vegetables,196.5768,Medium,2759.0752
1838,19.6,Snack Foods,165.9526,Small,2631.2416
1839,9.195,Snack Foods,182.2634,,363.5268
1840,8.97,Household,52.7956,Small,1037.3164
1841,12.35,Household,117.1124,,355.5372
1842,9.3,Frozen Foods,183.9292,Medium,3283.7256
1843,17.7,Frozen Foods,162.421,Small,1468.089
1844,7.27,Soft Drinks,111.9518,Medium,1138.518
1845,20.7,Dairy,92.8436,,189.0872
1846,16.1,Frozen Foods,32.8558,High,339.55800000000005
1847,,Fruits and Vegetables,78.8644,Small,314.2576
1848,20.75,Breakfast,193.3478,High,6006.1818
1849,20.2,Household,123.6046,Small,2988.1104
1850,5.51,Health and Hygiene,98.5726,,1761.7068
1851,20.2,Fruits and Vegetables,129.0678,,3560.6984
1852,14.7,Fruits and Vegetables,48.5034,Medium,874.8612
1853,20.0,Baking Goods,168.5132,Small,2874.9244
1854,17.1,Household,112.986,,113.186
1855,11.5,Health and Hygiene,132.6626,,262.3252
1856,11.15,Baking Goods,104.4648,Medium,2181.1608
1857,16.2,Frozen Foods,43.3454,Medium,503.3448
1858,16.1,Fruits and Vegetables,76.0328,Medium,1853.5872
1859,,Fruits and Vegetables,191.2162,Medium,7504.2318
1860,15.0,Canned,59.4904,Medium,644.4944
1861,12.8,Starchy Foods,263.0252,High,2885.5772
1862,5.985,Frozen Foods,125.2678,Small,1017.3424
1863,19.35,Fruits and Vegetables,120.3098,Small,2530.7058
1864,16.6,Health and Hygiene,109.8596,Medium,1617.894
1865,,Baking Goods,106.2622,Medium,2328.9684
1866,11.5,Fruits and Vegetables,189.253,Medium,1328.271
1867,8.88,Household,207.727,,209.727
1868,11.6,Canned,177.9686,Small,1244.3802
1869,9.8,Baking Goods,101.7016,,1518.024
1870,9.395,Fruits and Vegetables,139.1838,,1685.8056
1871,12.3,Frozen Foods,193.3162,Small,3078.6592
1872,16.1,Soft Drinks,192.6846,Small,2866.2690000000002
1873,19.1,Fruits and Vegetables,147.5418,,294.2836
1874,8.43,Household,174.0422,Medium,2069.3064
1875,14.5,Breads,260.4594,,1046.6376
1876,8.27,Soft Drinks,184.8924,Small,4442.2176
1877,7.02,Fruits and Vegetables,148.0734,,1930.1542
1878,20.0,Frozen Foods,128.0678,,1780.3492
1879,7.81,Soft Drinks,246.0486,,7086.1094
1880,,Seafood,158.6604,Small,316.9208
1881,13.1,Others,189.853,High,3415.554
1882,15.2,Canned,216.5824,,5241.1776
1883,10.8,Hard Drinks,74.738,Small,1025.3319999999999
1884,12.6,Seafood,50.7982,Small,473.3838
1885,12.15,Household,115.015,Medium,2912.875
1886,7.42,Snack Foods,248.9092,,5976.2208
1887,,Baking Goods,172.4764,Small,687.1056
1888,6.885,Canned,111.4228,,2984.1156
1889,,Health and Hygiene,42.177,Medium,1255.0330000000001
1890,20.25,Household,246.446,,3695.19
1891,15.3,Canned,214.0218,,1068.609
1892,9.21,Fruits and Vegetables,122.4414,Medium,1583.9382
1893,15.6,Snack Foods,220.4798,Medium,661.1394
1894,15.35,Frozen Foods,62.7168,Medium,958.752
1895,12.15,Fruits and Vegetables,190.3872,,2836.308
1896,,Household,164.0552,Medium,5523.4768
1897,11.395,Health and Hygiene,50.3034,Medium,972.068
1898,17.1,Fruits and Vegetables,111.9886,Small,3002.0922
1899,18.85,Dairy,119.044,Small,1198.44
1900,19.6,Household,251.9698,Small,4566.0564
1901,11.3,Frozen Foods,258.1962,,4402.9354
1902,,Frozen Foods,255.3698,Medium,4819.7262
1903,5.785,Fruits and Vegetables,260.7252,Small,6033.4796
1904,5.82,Fruits and Vegetables,257.633,High,1537.9979999999998
1905,9.0,Snack Foods,168.0816,Medium,2181.1608
1906,,Snack Foods,139.1838,Medium,4916.933
1907,7.895,Breakfast,59.2588,Small,801.6232
1908,13.8,Dairy,247.4802,,1474.0812
1909,5.44,Dairy,238.7538,Medium,3605.3070000000002
1910,16.7,Fruits and Vegetables,109.8912,High,873.5296
1911,19.85,Household,46.9376,High,575.2512
1912,10.395,Baking Goods,49.0008,,860.2136
1913,,Soft Drinks,40.5138,Small,40.6138
1914,,Fruits and Vegetables,87.7882,Small,515.3292
1915,15.1,Household,237.9248,Medium,2133.2232
1916,20.5,Fruits and Vegetables,121.2756,Medium,2181.1608
1917,15.6,Snack Foods,124.9704,,2253.0672
1918,16.75,Soft Drinks,39.9822,Small,746.3618
1919,10.85,Snack Foods,104.9622,Medium,1482.0708
1920,16.2,Frozen Foods,98.6726,,1272.3438
1921,7.72,Fruits and Vegetables,116.6466,,117.8466
1922,,Snack Foods,120.044,Medium,4434.228
1923,5.785,Snack Foods,180.466,High,719.064
1924,,Dairy,181.6318,Medium,1263.0226
1925,15.2,Canned,216.3824,Small,6114.7072
1926,13.1,Frozen Foods,196.3768,Small,2167.8448
1927,6.32,Meat,41.0822,High,942.7728
1928,17.85,Snack Foods,124.902,High,1897.53
1929,,Fruits and Vegetables,101.2016,Medium,2631.2416
1930,13.85,Soft Drinks,141.7154,High,2978.1234
1931,5.78,Soft Drinks,147.3102,Medium,2332.9632
1932,,Frozen Foods,62.1194,Small,123.8388
1933,6.885,Canned,108.5228,,1989.4104
1934,8.42,Household,216.0192,Small,2372.9112
1935,7.63,Soft Drinks,94.6436,,1607.2412
1936,10.5,Starchy Foods,80.896,,958.752
1937,7.575,Dairy,197.7768,,197.0768
1938,13.5,Snack Foods,81.396,High,1198.44
1939,12.15,Starchy Foods,120.244,,2277.036
1940,5.405,Canned,197.7742,Small,796.2968
1941,,Household,262.291,Small,525.982
1942,7.435,Starchy Foods,208.7638,Small,3105.9570000000003
1943,4.635,Breads,127.0994,,2826.9868
1944,8.96,Fruits and Vegetables,197.7768,,3153.2288
1945,18.35,Household,191.9504,Medium,5369.0112
1946,11.65,Baking Goods,173.5422,Medium,3448.844
1947,10.5,Frozen Foods,121.3098,Medium,1446.1176
1948,7.39,Health and Hygiene,140.7812,Medium,1567.2932
1949,,Meat,154.5314,Medium,1396.1826
1950,14.0,Fruits and Vegetables,215.7192,Small,1078.596
1951,18.5,Dairy,145.8102,,291.6204
1952,13.65,Snack Foods,79.6302,,554.6114
1953,14.15,Snack Foods,244.1828,,731.0484
1954,10.1,Fruits and Vegetables,225.6088,,4250.4672
1955,10.1,Canned,117.615,Medium,1514.695
1956,13.85,Hard Drinks,115.0492,Medium,4054.722
1957,13.1,Fruits and Vegetables,178.5318,,3067.3406
1958,18.75,Health and Hygiene,104.828,Medium,2343.616
1959,14.0,Frozen Foods,52.06399999999999,High,852.2239999999999
1960,16.1,Soft Drinks,192.8846,Medium,5350.3688
1961,,Canned,179.9002,Medium,4119.3046
1962,,Snack Foods,141.7154,Small,425.4462
1963,12.35,Household,119.8124,,2133.2232
1964,20.7,Dairy,215.0876,,5145.3024
1965,7.825,Meat,62.7826,Medium,1162.4868
1966,,Household,53.6614,Small,165.7842
1967,12.1,Baking Goods,222.0114,,3547.3824
1968,,Household,123.1756,Medium,1211.756
1969,14.65,Household,162.4552,,2274.3728
1970,,Meat,177.237,Medium,4763.799
1971,20.75,Seafood,238.188,Small,5033.448
1972,11.15,Others,65.0142,Medium,1120.5414
1973,12.1,Soft Drinks,144.3444,Medium,2612.5992
1974,11.6,Breakfast,168.3474,,4548.0798
1975,17.6,Dairy,173.7422,,5863.0348
1976,,Household,127.9678,Small,254.3356
1977,,Canned,108.9254,Medium,2713.135
1978,10.65,Fruits and Vegetables,54.0272,Small,447.4176
1979,18.35,Fruits and Vegetables,86.2882,Medium,1631.8758
1980,7.35,Fruits and Vegetables,241.3512,,5331.7264
1981,18.2,Fruits and Vegetables,146.4734,Medium,3563.3616
1982,8.39,Frozen Foods,116.0176,Medium,1603.2464
1983,14.3,Dairy,121.973,High,2709.8059999999996
1984,10.195,Starchy Foods,239.8538,,4086.0146
1985,14.15,Snack Foods,245.3828,Medium,1705.7796
1986,16.2,Soft Drinks,153.7972,,1402.1748
1987,,Household,195.2478,Medium,7168.6686
1988,12.65,Soft Drinks,159.9578,,962.7468
1989,,Soft Drinks,37.319,Medium,1281.665
1990,10.895,Frozen Foods,107.228,,426.11199999999997
1991,5.735,Fruits and Vegetables,176.33700000000005,Small,1764.37
1992,17.85,Breads,93.7436,,1701.7848
1993,5.82,Fruits and Vegetables,255.433,Small,4357.661
1994,10.0,Health and Hygiene,146.9102,Small,3207.8244
1995,17.6,Snack Foods,38.119,Small,732.38
1996,,Hard Drinks,173.308,Medium,6751.2119999999995
1997,10.1,Meat,77.567,High,306.268
1998,,Fruits and Vegetables,241.2512,Medium,8239.9408
1999,17.6,Snack Foods,97.241,Small,193.082
2000,8.645,Canned,53.3982,Small,1209.7586
2001,19.5,Breads,155.9314,Small,3878.285
2002,7.68,Fruits and Vegetables,190.8162,,2693.8268
2003,15.7,Hard Drinks,43.277,,649.155
2004,5.405,Canned,199.0742,,4777.7808
2005,20.85,Baking Goods,86.9514,,1416.8224
2006,7.39,Health and Hygiene,140.4812,,2422.1804
2007,6.465,Canned,263.1884,Medium,2914.8724
2008,18.25,Snack Foods,197.6084,,2380.9008
2009,,Dairy,222.3772,Medium,1556.6404
2010,,Baking Goods,230.001,Small,689.1030000000001
2011,10.195,Breads,31.9558,High,373.5138
2012,15.1,Baking Goods,91.583,,539.298
2013,13.65,Fruits and Vegetables,114.8834,Medium,1612.5676
2014,,Snack Foods,141.418,Small,559.2719999999999
2015,,Frozen Foods,181.466,Small,179.766
2016,5.985,Frozen Foods,125.2678,,763.0068
2017,9.5,Hard Drinks,189.9872,,756.3488
2018,11.15,Dairy,44.7744,,181.0976
2019,,Health and Hygiene,188.6214,Medium,6029.4848
2020,18.0,Health and Hygiene,126.8994,Small,3083.9856
2021,,Health and Hygiene,56.293,Small,113.186
2022,16.2,Soft Drinks,73.4696,High,2087.9488
2023,13.15,Frozen Foods,179.7976,Medium,2535.3664
2024,20.6,Health and Hygiene,148.4392,High,1789.6704
2025,11.395,Meat,234.6616,Small,4687.232
2026,6.78,Fruits and Vegetables,229.5694,High,3425.5409999999997
2027,8.84,Frozen Foods,110.7228,Medium,1657.842
2028,16.7,Canned,184.0292,Small,3101.2964
2029,13.3,Fruits and Vegetables,63.2536,,1347.5792
2030,12.6,Frozen Foods,102.399,,2270.3779999999997
2031,7.6,Starchy Foods,172.3448,Small,2556.672
2032,12.6,Baking Goods,170.5764,High,3779.0808
2033,6.67,Snack Foods,90.0514,Medium,1505.3738
2034,10.695,Household,36.7848,Small,782.9808
2035,,Dairy,241.1538,Small,480.7076
2036,16.6,Fruits and Vegetables,173.5738,Small,1911.5118
2037,10.0,Snack Foods,127.2994,Small,642.497
2038,19.1,Others,185.2608,,1470.0864
2039,17.6,Health and Hygiene,161.792,,159.792
2040,19.5,Soft Drinks,235.3958,Medium,6309.7866
2041,10.1,Snack Foods,38.4848,Medium,633.8416
2042,8.6,Household,112.6176,Medium,3091.9752
2043,19.7,Frozen Foods,109.1912,High,1637.868
2044,15.35,Frozen Foods,37.219,,805.618
2045,5.26,Baking Goods,162.6868,,3767.0964
2046,9.8,Fruits and Vegetables,175.33700000000005,,529.311
2047,16.5,Health and Hygiene,39.3506,,645.1602
2048,10.5,Fruits and Vegetables,40.1164,Small,849.5608
2049,13.1,Others,191.353,Medium,1328.271
2050,,Snack Foods,98.8358,Medium,2010.7160000000001
2051,9.3,Snack Foods,196.5084,,4364.9848
2052,14.3,Frozen Foods,79.6302,,792.302
2053,,Fruits and Vegetables,55.7298,Medium,2804.3496
2054,10.8,Soft Drinks,240.3564,,4290.4152
2055,,Baking Goods,38.1848,Small,37.2848
2056,12.85,Snack Foods,157.763,Medium,2659.8709999999996
2057,6.78,Fruits and Vegetables,184.624,Small,5406.295999999999
2058,9.195,Frozen Foods,85.5566,Small,930.1226
2059,7.905,Hard Drinks,229.2694,Small,1826.9552
2060,17.6,Snack Foods,115.4176,,1145.1760000000002
2061,15.7,Canned,112.0202,,3150.5656
2062,,Frozen Foods,83.7566,Small,253.6698
2063,19.2,Frozen Foods,112.7886,High,1779.0176
2064,7.405,Canned,92.7146,Medium,1185.7898
2065,19.5,Soft Drinks,233.9958,,467.3916
2066,9.195,Baking Goods,78.1644,,1414.1592
2067,11.65,Baking Goods,151.1024,,1518.024
2068,21.1,Household,146.1786,High,3034.0506
2069,8.695,Household,93.2094,,666.4658
2070,7.27,Canned,89.0488,High,181.0976
2071,8.85,Household,105.6964,High,210.3928
2072,18.6,Snack Foods,152.9366,Small,1662.5026
2073,,Household,144.6102,Medium,3791.0652
2074,9.1,Frozen Foods,78.7618,Medium,402.809
2075,7.975,Baking Goods,82.425,Medium,749.025
2076,10.0,Health and Hygiene,121.444,,2516.724
2077,6.865,Snack Foods,214.0218,Small,5556.7668
2078,16.7,Starchy Foods,65.5168,Small,1022.6688
2079,7.285,Household,174.9054,,525.3162
2080,8.43,Soft Drinks,196.2768,,1576.6144
2081,20.2,Baking Goods,194.611,,392.82199999999995
2082,8.75,Fruits and Vegetables,187.6556,Medium,5257.1568
2083,,Fruits and Vegetables,111.1886,Medium,4447.544
2084,,Health and Hygiene,190.4214,Medium,5652.642
2085,9.695,Hard Drinks,177.5344,Small,3033.3848
2086,7.75,Frozen Foods,35.2558,Small,780.9834
2087,19.75,Fruits and Vegetables,115.8466,High,2474.7786
2088,9.8,Baking Goods,50.8008,,101.2016
2089,11.8,Meat,152.4366,,3929.5516
2090,9.8,Baking Goods,36.8874,Medium,564.5984
2091,7.42,Snack Foods,248.0092,High,1245.046
2092,20.75,Soft Drinks,151.8024,,151.8024
2093,12.6,Frozen Foods,103.999,Medium,825.592
2094,19.75,Frozen Foods,179.56599999999997,Medium,2696.49
2095,10.895,Dairy,122.973,High,1231.73
2096,16.6,Frozen Foods,53.5614,Medium,939.4438
2097,6.765,Frozen Foods,105.3306,,2090.612
2098,13.1,Fruits and Vegetables,175.8054,,2801.6864
2099,,Household,89.5514,Medium,3364.9532
2100,6.155,Meat,213.956,,2343.616
2101,10.65,Others,164.1526,Small,1808.9786
2102,,Snack Foods,197.9084,Small,992.0419999999999
2103,20.25,Baking Goods,241.8538,Small,5768.4912
2104,20.5,Baking Goods,106.0596,Small,970.7364
2105,11.8,Frozen Foods,176.8344,High,3568.688
2106,15.0,Breads,120.0414,High,3533.4006
2107,13.15,Frozen Foods,180.7976,High,6157.3184
2108,15.5,Fruits and Vegetables,198.9768,Medium,4729.8432
2109,,Fruits and Vegetables,260.6278,Medium,9371.8008
2110,11.6,Frozen Foods,81.7276,,1949.4624
2111,14.35,Frozen Foods,231.8984,Medium,4633.968
2112,13.15,Snack Foods,182.695,,4211.185
2113,10.895,Dairy,121.673,Small,1970.7679999999998
2114,10.1,Health and Hygiene,199.5084,,3372.9428
2115,18.7,Soft Drinks,50.8324,,934.7832
2116,12.15,Health and Hygiene,224.0404,Medium,3375.6059999999998
2117,10.195,Frozen Foods,138.6838,Small,2388.2246
2118,8.575,Dairy,193.3794,High,780.3176
2119,16.5,Fruits and Vegetables,102.2332,,102.5332
2120,9.065,Frozen Foods,95.3094,Medium,1713.7692
2121,16.6,Household,178.7344,Small,1605.9096
2122,11.6,Dairy,238.5222,,717.0666
2123,19.5,Household,57.1614,Medium,1381.535
2124,16.6,Health and Hygiene,106.2596,,215.7192
2125,11.85,Dairy,98.0726,Medium,1076.5986
2126,12.85,Snack Foods,170.6422,High,2931.5174
2127,9.0,Household,170.0474,Medium,4211.185
2128,5.655,Fruits and Vegetables,165.85,Small,1830.95
2129,8.93,Household,55.1614,Small,939.4438
2130,15.2,Household,108.1912,Small,1856.2504
2131,7.655,Canned,114.1492,,115.8492
2132,,Canned,209.027,Medium,4613.994000000001
2133,15.5,Snack Foods,143.547,Medium,1431.47
2134,18.7,Frozen Foods,122.1072,Medium,490.0288
2135,9.5,Soft Drinks,31.89,Medium,366.19
2136,13.65,Frozen Foods,34.4558,,611.2044
2137,19.5,Canned,86.25399999999998,,2163.85
2138,8.71,Canned,46.5376,High,575.2512
2139,,Dairy,247.8092,Small,498.0184
2140,19.6,Dairy,46.3718,,661.8052
2141,,Fruits and Vegetables,189.1872,Medium,5294.4416
2142,11.8,Health and Hygiene,82.3618,Small,1208.427
2143,6.715,Baking Goods,40.3454,,838.908
2144,19.1,Household,39.6796,High,660.4736
2145,20.7,Baking Goods,156.6288,Medium,3928.22
2146,10.195,Hard Drinks,113.986,Medium,452.744
2147,20.2,Breakfast,155.16299999999995,,782.315
2148,10.8,Soft Drinks,151.9024,Small,2580.6408
2149,19.75,Household,100.8332,Medium,1537.9979999999998
2150,19.35,Frozen Foods,120.9098,Medium,1687.1372
